tag	choice	outcome	substance	cohort	subjID
900110000340431	2	-1	saccharin	B	56
900110000324326	1	1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000324329	2	-1	saccharin	B	44
900110000340431	2	-1	saccharin	B	56
900110000324329	1	1	saccharin	B	44
900110000324327	2	-1	saccharin	B	42
900110000324327	1	-1	saccharin	B	42
900110000324325	2	-1	saccharin	B	40
900110000324325	1	1	saccharin	B	40
900110000324326	1	1	saccharin	B	41
900110000340432	1	1	saccharin	B	57
900110000324327	1	1	saccharin	B	42
900110000324329	1	1	saccharin	B	44
900110000324328	1	-1	saccharin	B	43
900110000324327	1	1	saccharin	B	42
900110000340431	2	-1	saccharin	B	56
900110000340433	1	1	saccharin	B	58
900110000324329	2	-1	saccharin	B	44
900110000324327	1	1	saccharin	B	42
900110000340433	2	-1	saccharin	B	58
900110000324329	1	1	saccharin	B	44
900110000324321	1	1	saccharin	B	36
900110000324327	1	1	saccharin	B	42
900110000324327	2	-1	saccharin	B	42
900110000340431	1	1	saccharin	B	56
900110000324327	1	1	saccharin	B	42
900110000324328	2	-1	saccharin	B	43
900110000324324	1	1	saccharin	B	39
900110000340434	2	-1	saccharin	B	59
900110000324321	1	1	saccharin	B	36
900110000340434	1	1	saccharin	B	59
900110000324328	1	1	saccharin	B	43
900110000324330	1	1	saccharin	B	45
900110000340434	2	-1	saccharin	B	59
900110000340431	1	1	saccharin	B	56
900110000340431	1	1	saccharin	B	56
900110000340431	1	-1	saccharin	B	56
900110000340431	2	-1	saccharin	B	56
900110000340431	1	-1	saccharin	B	56
900110000340434	1	1	saccharin	B	59
900110000324329	2	-1	saccharin	B	44
900110000324321	2	-1	saccharin	B	36
900110000324321	1	1	saccharin	B	36
900110000324329	1	1	saccharin	B	44
900110000324329	1	1	saccharin	B	44
900110000324328	2	-1	saccharin	B	43
900110000340432	1	1	saccharin	B	57
900110000340432	1	1	saccharin	B	57
900110000324325	1	1	saccharin	B	40
900110000324330	2	-1	saccharin	B	45
900110000340434	2	1	saccharin	B	59
900110000340431	2	-1	saccharin	B	56
900110000324330	1	1	saccharin	B	45
900110000340434	2	-1	saccharin	B	59
900110000340431	1	1	saccharin	B	56
900110000324330	1	1	saccharin	B	45
900110000340433	1	1	saccharin	B	58
900110000340433	2	1	saccharin	B	58
900110000340432	1	1	saccharin	B	57
900110000324325	2	-1	saccharin	B	40
900110000324321	2	1	saccharin	B	36
900110000324324	1	1	saccharin	B	39
900110000324321	1	1	saccharin	B	36
900110000324325	1	1	saccharin	B	40
900110000324325	2	-1	saccharin	B	40
900110000324325	2	-1	saccharin	B	40
900110000324325	1	1	saccharin	B	40
900110000340434	1	1	saccharin	B	59
900110000324329	1	-1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000324330	2	-1	saccharin	B	45
900110000324324	1	1	saccharin	B	39
900110000340434	1	1	saccharin	B	59
900110000324330	2	-1	saccharin	B	45
900110000340433	2	-1	saccharin	B	58
900110000324330	1	1	saccharin	B	45
900110000324322	2	-1	saccharin	B	37
900110000324330	2	1	saccharin	B	45
900110000340433	2	-1	saccharin	B	58
900110000324326	1	-1	saccharin	B	41
900110000324329	1	1	saccharin	B	44
900110000324329	1	1	saccharin	B	44
900110000340432	1	1	saccharin	B	57
900110000324330	1	1	saccharin	B	45
900110000324324	1	1	saccharin	B	39
900110000324321	1	1	saccharin	B	36
900110000324324	1	1	saccharin	B	39
900110000324326	2	-1	saccharin	B	41
900110000324322	2	-1	saccharin	B	37
900110000324322	1	-1	saccharin	B	37
900110000324322	2	-1	saccharin	B	37
900110000324321	2	-1	saccharin	B	36
900110000324330	1	1	saccharin	B	45
900110000324326	1	1	saccharin	B	41
900110000324329	2	1	saccharin	B	44
900110000324330	2	-1	saccharin	B	45
900110000340433	2	-1	saccharin	B	58
900110000324328	1	1	saccharin	B	43
900110000340433	1	1	saccharin	B	58
900110000324329	1	1	saccharin	B	44
900110000324330	1	1	saccharin	B	45
900110000340434	1	-1	saccharin	B	59
900110000340434	2	-1	saccharin	B	59
900110000324322	2	-1	saccharin	B	37
900110000340431	1	1	saccharin	B	56
900110000340431	1	1	saccharin	B	56
900110000324325	1	-1	saccharin	B	40
900110000324325	1	1	saccharin	B	40
900110000324328	2	1	saccharin	B	43
900110000324325	2	-1	saccharin	B	40
900110000324321	2	-1	saccharin	B	36
900110000324321	1	1	saccharin	B	36
900110000324327	2	1	saccharin	B	42
900110000324324	1	1	saccharin	B	39
900110000324324	1	1	saccharin	B	39
900110000324325	1	1	saccharin	B	40
900110000324325	2	-1	saccharin	B	40
900110000324322	2	-1	saccharin	B	37
900110000324325	1	-1	saccharin	B	40
900110000340431	1	1	saccharin	B	56
900110000340431	2	1	saccharin	B	56
900110000324325	2	-1	saccharin	B	40
900110000324329	1	1	saccharin	B	44
900110000340434	1	1	saccharin	B	59
900110000340432	2	-1	saccharin	B	57
900110000340431	1	1	saccharin	B	56
900110000340431	2	1	saccharin	B	56
900110000324329	2	-1	saccharin	B	44
900110000324321	1	1	saccharin	B	36
900110000340432	1	1	saccharin	B	57
900110000340434	1	1	saccharin	B	59
900110000340434	2	-1	saccharin	B	59
900110000340434	1	-1	saccharin	B	59
900110000324325	1	1	saccharin	B	40
900110000340434	1	1	saccharin	B	59
900110000324329	2	-1	saccharin	B	44
900110000324325	1	1	saccharin	B	40
900110000324321	1	1	saccharin	B	36
900110000324329	1	1	saccharin	B	44
900110000340434	2	1	saccharin	B	59
900110000324326	1	-1	saccharin	B	41
900110000340434	1	1	saccharin	B	59
900110000340432	1	-1	saccharin	B	57
900110000340432	2	-1	saccharin	B	57
900110000340432	1	1	saccharin	B	57
900110000324326	2	-1	saccharin	B	41
900110000324329	1	1	saccharin	B	44
900110000324326	2	1	saccharin	B	41
900110000340434	1	1	saccharin	B	59
900110000324326	1	1	saccharin	B	41
900110000324321	1	1	saccharin	B	36
900110000324321	2	-1	saccharin	B	36
900110000324326	1	1	saccharin	B	41
900110000324326	2	-1	saccharin	B	41
900110000340433	2	1	saccharin	B	58
900110000324327	2	1	saccharin	B	42
900110000324327	1	1	saccharin	B	42
900110000340434	2	1	saccharin	B	59
900110000324327	2	-1	saccharin	B	42
900110000340431	2	-1	saccharin	B	56
900110000340431	1	1	saccharin	B	56
900110000324327	1	1	saccharin	B	42
900110000324329	1	1	saccharin	B	44
900110000340432	1	1	saccharin	B	57
900110000324326	1	1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000340434	1	-1	saccharin	B	59
900110000324326	1	1	saccharin	B	41
900110000340433	2	1	saccharin	B	58
900110000324329	1	1	saccharin	B	44
900110000324326	2	-1	saccharin	B	41
900110000324329	2	-1	saccharin	B	44
900110000324326	1	1	saccharin	B	41
900110000324327	1	1	saccharin	B	42
900110000324321	2	-1	saccharin	B	36
900110000324327	2	-1	saccharin	B	42
900110000340431	1	1	saccharin	B	56
900110000324327	1	1	saccharin	B	42
900110000340431	2	-1	saccharin	B	56
900110000340431	1	-1	saccharin	B	56
900110000340433	1	1	saccharin	B	58
900110000340431	1	-1	saccharin	B	56
900110000340432	2	-1	saccharin	B	57
900110000340434	1	1	saccharin	B	59
900110000340432	2	-1	saccharin	B	57
900110000340434	2	-1	saccharin	B	59
900110000340434	2	-1	saccharin	B	59
900110000340431	2	-1	saccharin	B	56
900110000324321	1	1	saccharin	B	36
900110000324321	2	-1	saccharin	B	36
900110000340431	1	1	saccharin	B	56
900110000340431	1	1	saccharin	B	56
900110000324329	2	-1	saccharin	B	44
900110000340432	1	1	saccharin	B	57
900110000324327	2	1	saccharin	B	42
900110000324327	2	-1	saccharin	B	42
900110000324327	1	1	saccharin	B	42
900110000324329	1	1	saccharin	B	44
900110000340432	2	1	saccharin	B	57
900110000340433	1	1	saccharin	B	58
900110000324328	1	1	saccharin	B	43
900110000324326	1	1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000340434	1	1	saccharin	B	59
900110000324326	2	1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000324326	1	-1	saccharin	B	41
900110000324327	1	1	saccharin	B	42
900110000324326	1	1	saccharin	B	41
900110000324326	1	-1	saccharin	B	41
900110000340431	2	1	saccharin	B	56
900110000340431	2	1	saccharin	B	56
900110000324321	2	-1	saccharin	B	36
900110000324321	1	1	saccharin	B	36
900110000324321	1	1	saccharin	B	36
900110000340431	1	1	saccharin	B	56
900110000340434	2	1	saccharin	B	59
900110000340432	2	-1	saccharin	B	57
900110000324326	1	1	saccharin	B	41
900110000340431	1	1	saccharin	B	56
900110000340431	2	-1	saccharin	B	56
900110000324324	1	1	saccharin	B	39
900110000324327	2	-1	saccharin	B	42
900110000324329	2	1	saccharin	B	44
900110000324327	2	-1	saccharin	B	42
900110000340433	2	1	saccharin	B	58
900110000324327	1	1	saccharin	B	42
900110000340433	1	-1	saccharin	B	58
900110000324324	2	-1	saccharin	B	39
900110000340434	1	1	saccharin	B	59
900110000324327	2	-1	saccharin	B	42
900110000340433	2	-1	saccharin	B	58
900110000340434	1	1	saccharin	B	59
900110000324321	1	1	saccharin	B	36
900110000324328	1	1	saccharin	B	43
900110000340431	2	-1	saccharin	B	56
900110000324326	2	-1	saccharin	B	41
900110000324322	2	1	saccharin	B	37
900110000324325	2	1	saccharin	B	40
900110000340431	1	-1	saccharin	B	56
900110000340431	1	1	saccharin	B	56
900110000340434	2	1	saccharin	B	59
900110000324326	1	-1	saccharin	B	41
900110000324330	1	1	saccharin	B	45
900110000324330	1	1	saccharin	B	45
900110000324329	1	1	saccharin	B	44
900110000324329	1	1	saccharin	B	44
900110000324327	1	1	saccharin	B	42
900110000324329	1	-1	saccharin	B	44
900110000324327	1	1	saccharin	B	42
900110000324326	1	-1	saccharin	B	41
900110000324322	1	1	saccharin	B	37
900110000324327	1	1	saccharin	B	42
900110000324325	1	1	saccharin	B	40
900110000340431	2	1	saccharin	B	56
900110000340434	1	1	saccharin	B	59
900110000324328	2	-1	saccharin	B	43
900110000340431	1	1	saccharin	B	56
900110000340431	1	1	saccharin	B	56
900110000324322	2	1	saccharin	B	37
900110000324330	1	1	saccharin	B	45
900110000340433	2	-1	saccharin	B	58
900110000324326	1	1	saccharin	B	41
900110000324330	2	1	saccharin	B	45
900110000324328	1	1	saccharin	B	43
900110000324326	1	-1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000324323	2	-1	saccharin	B	38
900110000324326	1	1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000324324	1	1	saccharin	B	39
900110000340432	1	1	saccharin	B	57
900110000324327	1	1	saccharin	B	42
900110000324330	1	1	saccharin	B	45
900110000324326	2	-1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000324329	1	1	saccharin	B	44
900110000340432	2	1	saccharin	B	57
900110000340431	2	1	saccharin	B	56
900110000324330	1	1	saccharin	B	45
900110000340432	1	1	saccharin	B	57
900110000324327	2	1	saccharin	B	42
900110000324330	1	1	saccharin	B	45
900110000324323	2	-1	saccharin	B	38
900110000324324	1	1	saccharin	B	39
900110000324327	2	1	saccharin	B	42
900110000324323	1	1	saccharin	B	38
900110000324325	2	-1	saccharin	B	40
900110000324326	1	1	saccharin	B	41
900110000324326	2	-1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000324326	1	-1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000324328	1	1	saccharin	B	43
900110000324326	2	-1	saccharin	B	41
900110000324328	2	1	saccharin	B	43
900110000324327	1	1	saccharin	B	42
900110000324328	1	1	saccharin	B	43
900110000324325	1	1	saccharin	B	40
900110000324330	1	1	saccharin	B	45
900110000324330	2	-1	saccharin	B	45
900110000324330	1	1	saccharin	B	45
900110000324329	1	1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000324326	1	-1	saccharin	B	41
900110000324321	1	1	saccharin	B	36
900110000324325	1	1	saccharin	B	40
900110000324325	2	-1	saccharin	B	40
900110000324327	2	-1	saccharin	B	42
900110000324327	1	1	saccharin	B	42
900110000324326	1	1	saccharin	B	41
900110000324326	2	1	saccharin	B	41
900110000340432	1	1	saccharin	B	57
900110000340433	1	1	saccharin	B	58
900110000324324	1	1	saccharin	B	39
900110000340431	1	1	saccharin	B	56
900110000324326	2	-1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000324330	1	1	saccharin	B	45
900110000324325	2	1	saccharin	B	40
900110000324325	2	-1	saccharin	B	40
900110000324325	1	1	saccharin	B	40
900110000340433	2	-1	saccharin	B	58
900110000324329	2	1	saccharin	B	44
900110000324327	2	-1	saccharin	B	42
900110000340432	1	1	saccharin	B	57
900110000324327	2	-1	saccharin	B	42
900110000324327	1	1	saccharin	B	42
900110000324322	2	1	saccharin	B	37
900110000324324	1	1	saccharin	B	39
900110000324328	1	1	saccharin	B	43
900110000324325	2	-1	saccharin	B	40
900110000324325	1	1	saccharin	B	40
900110000324325	2	1	saccharin	B	40
900110000324325	2	-1	saccharin	B	40
900110000324325	1	1	saccharin	B	40
900110000324325	1	1	saccharin	B	40
900110000340434	1	1	saccharin	B	59
900110000340434	2	1	saccharin	B	59
900110000340434	2	-1	saccharin	B	59
900110000340434	2	-1	saccharin	B	59
900110000340434	2	-1	saccharin	B	59
900110000324321	1	1	saccharin	B	36
900110000324321	2	1	saccharin	B	36
900110000324326	1	1	saccharin	B	41
900110000324326	2	1	saccharin	B	41
900110000324329	2	-1	saccharin	B	44
900110000340432	1	1	saccharin	B	57
900110000340432	2	-1	saccharin	B	57
900110000340432	1	1	saccharin	B	57
900110000324329	1	1	saccharin	B	44
900110000324328	2	-1	saccharin	B	43
900110000324328	1	1	saccharin	B	43
900110000324329	2	-1	saccharin	B	44
900110000324327	1	1	saccharin	B	42
900110000340431	2	-1	saccharin	B	56
900110000324329	1	1	saccharin	B	44
900110000324329	1	1	saccharin	B	44
900110000324329	1	1	saccharin	B	44
900110000324329	1	1	saccharin	B	44
900110000324325	1	1	saccharin	B	40
900110000340431	1	1	saccharin	B	56
900110000324327	2	-1	saccharin	B	42
900110000324322	1	-1	saccharin	B	37
900110000340434	1	1	saccharin	B	59
900110000324321	1	1	saccharin	B	36
900110000324322	2	-1	saccharin	B	37
900110000340432	1	1	saccharin	B	57
900110000324330	1	1	saccharin	B	45
900110000324330	2	-1	saccharin	B	45
900110000324326	2	-1	saccharin	B	41
900110000324329	1	1	saccharin	B	44
900110000324327	2	1	saccharin	B	42
900110000340434	2	1	saccharin	B	59
900110000340434	2	-1	saccharin	B	59
900110000324326	1	1	saccharin	B	41
900110000340431	2	-1	saccharin	B	56
900110000340433	1	1	saccharin	B	58
900110000340433	2	-1	saccharin	B	58
900110000340434	2	-1	saccharin	B	59
900110000324324	1	1	saccharin	B	39
900110000340431	2	1	saccharin	B	56
900110000340431	2	-1	saccharin	B	56
900110000324322	2	-1	saccharin	B	37
900110000324321	2	-1	saccharin	B	36
900110000324329	1	1	saccharin	B	44
900110000340432	1	-1	saccharin	B	57
900110000324322	2	-1	saccharin	B	37
900110000340431	2	1	saccharin	B	56
900110000324326	2	1	saccharin	B	41
900110000324329	2	1	saccharin	B	44
900110000324329	1	1	saccharin	B	44
900110000324329	1	1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000340433	1	1	saccharin	B	58
900110000324321	1	1	saccharin	B	36
900110000340434	1	1	saccharin	B	59
900110000340434	2	-1	saccharin	B	59
900110000324329	1	1	saccharin	B	44
900110000324327	1	-1	saccharin	B	42
900110000324327	2	-1	saccharin	B	42
900110000324324	1	1	saccharin	B	39
900110000324324	2	-1	saccharin	B	39
900110000324329	1	1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000340434	2	-1	saccharin	B	59
900110000340432	1	1	saccharin	B	57
900110000324328	2	-1	saccharin	B	43
900110000324327	1	1	saccharin	B	42
900110000324329	2	-1	saccharin	B	44
900110000324327	1	1	saccharin	B	42
900110000324327	1	1	saccharin	B	42
900110000340433	1	1	saccharin	B	58
900110000324330	1	1	saccharin	B	45
900110000324325	2	-1	saccharin	B	40
900110000324330	1	1	saccharin	B	45
900110000324330	2	-1	saccharin	B	45
900110000324330	1	-1	saccharin	B	45
900110000324327	2	-1	saccharin	B	42
900110000324322	1	1	saccharin	B	37
900110000324326	1	1	saccharin	B	41
900110000324322	2	1	saccharin	B	37
900110000324328	1	1	saccharin	B	43
900110000324330	1	1	saccharin	B	45
900110000340433	2	-1	saccharin	B	58
900110000324327	2	-1	saccharin	B	42
900110000324328	2	-1	saccharin	B	43
900110000324328	1	1	saccharin	B	43
900110000324321	2	-1	saccharin	B	36
900110000340432	2	-1	saccharin	B	57
900110000324321	1	1	saccharin	B	36
900110000340432	1	-1	saccharin	B	57
900110000340432	1	1	saccharin	B	57
900110000340434	1	1	saccharin	B	59
900110000324322	2	-1	saccharin	B	37
900110000324329	1	-1	saccharin	B	44
900110000340434	1	1	saccharin	B	59
900110000324329	1	1	saccharin	B	44
900110000324326	1	1	saccharin	B	41
900110000340434	2	1	saccharin	B	59
900110000340434	1	1	saccharin	B	59
900110000324324	1	1	saccharin	B	39
900110000324329	1	1	saccharin	B	44
900110000324329	2	1	saccharin	B	44
900110000340433	1	1	saccharin	B	58
900110000340431	1	1	saccharin	B	56
900110000324329	1	1	saccharin	B	44
900110000324330	1	1	saccharin	B	45
900110000324321	1	1	saccharin	B	36
900110000324328	2	1	saccharin	B	43
900110000324328	2	-1	saccharin	B	43
900110000324328	2	-1	saccharin	B	43
900110000324329	2	1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000324321	1	1	saccharin	B	36
900110000340431	1	1	saccharin	B	56
900110000324321	1	1	saccharin	B	36
900110000324321	2	1	saccharin	B	36
900110000324329	1	1	saccharin	B	44
900110000324325	2	1	saccharin	B	40
900110000340433	1	1	saccharin	B	58
900110000324325	2	-1	saccharin	B	40
900110000324325	1	1	saccharin	B	40
900110000324328	1	1	saccharin	B	43
900110000324329	1	1	saccharin	B	44
900110000324326	1	1	saccharin	B	41
900110000324329	1	1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000340431	2	-1	saccharin	B	56
900110000324324	1	1	saccharin	B	39
900110000340431	1	1	saccharin	B	56
900110000324328	1	1	saccharin	B	43
900110000340431	1	1	saccharin	B	56
900110000340432	1	1	saccharin	B	57
900110000324330	1	-1	saccharin	B	45
900110000324329	1	-1	saccharin	B	44
900110000324330	1	1	saccharin	B	45
900110000340431	1	-1	saccharin	B	56
900110000324324	1	-1	saccharin	B	39
900110000340431	1	1	saccharin	B	56
900110000340431	1	1	saccharin	B	56
900110000324329	1	-1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000324322	1	1	saccharin	B	37
900110000324325	2	-1	saccharin	B	40
900110000324322	2	1	saccharin	B	37
900110000324322	2	-1	saccharin	B	37
900110000324324	1	1	saccharin	B	39
900110000324326	1	1	saccharin	B	41
900110000324327	1	1	saccharin	B	42
900110000324329	1	-1	saccharin	B	44
900110000324325	1	1	saccharin	B	40
900110000340432	1	-1	saccharin	B	57
900110000324327	2	1	saccharin	B	42
900110000324327	2	1	saccharin	B	42
900110000324327	1	1	saccharin	B	42
900110000340434	1	1	saccharin	B	59
900110000324329	1	1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000324328	1	1	saccharin	B	43
900110000324324	1	1	saccharin	B	39
900110000324325	2	-1	saccharin	B	40
900110000324329	1	1	saccharin	B	44
900110000324327	2	-1	saccharin	B	42
900110000340434	1	1	saccharin	B	59
900110000324329	1	-1	saccharin	B	44
900110000324329	1	-1	saccharin	B	44
900110000324329	2	1	saccharin	B	44
900110000340432	1	-1	saccharin	B	57
900110000324325	2	1	saccharin	B	40
900110000324325	1	-1	saccharin	B	40
900110000340432	2	1	saccharin	B	57
900110000324329	1	1	saccharin	B	44
900110000324329	2	-1	saccharin	B	44
900110000340433	2	1	saccharin	B	58
900110000340432	2	1	saccharin	B	57
900110000324321	2	1	saccharin	B	36
900110000340432	2	-1	saccharin	B	57
900110000340433	2	-1	saccharin	B	58
900110000324322	1	1	saccharin	B	37
900110000340433	1	-1	saccharin	B	58
900110000340433	2	-1	saccharin	B	58
900110000324321	1	-1	saccharin	B	36
900110000324321	1	-1	saccharin	B	36
900110000324321	1	-1	saccharin	B	36
900110000324321	2	-1	saccharin	B	36
900110000324321	1	-1	saccharin	B	36
900110000324321	1	-1	saccharin	B	36
900110000324324	1	-1	saccharin	B	39
900110000324321	1	-1	saccharin	B	36
900110000324324	2	1	saccharin	B	39
900110000324321	2	-1	saccharin	B	36
900110000340431	1	-1	saccharin	B	56
900110000324321	1	-1	saccharin	B	36
900110000324321	2	-1	saccharin	B	36
900110000340431	2	-1	saccharin	B	56
900110000340432	1	-1	saccharin	B	57
900110000324327	1	-1	saccharin	B	42
900110000324327	2	-1	saccharin	B	42
900110000340434	1	1	saccharin	B	59
900110000324325	2	1	saccharin	B	40
900110000324325	1	-1	saccharin	B	40
900110000340432	1	-1	saccharin	B	57
900110000324326	2	1	saccharin	B	41
900110000340434	1	-1	saccharin	B	59
900110000340434	1	-1	saccharin	B	59
900110000340432	2	1	saccharin	B	57
900110000340432	2	-1	saccharin	B	57
900110000340434	1	-1	saccharin	B	59
900110000340432	1	-1	saccharin	B	57
900110000324328	1	-1	saccharin	B	43
900110000324326	1	1	saccharin	B	41
900110000324326	2	-1	saccharin	B	41
900110000324326	1	1	saccharin	B	41
900110000340432	1	-1	saccharin	B	57
900110000340434	1	-1	saccharin	B	59
